ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100051746,"US Senator","","","","Federal",1,,9901,"Write-in",11/10/2022 11:32:22 AM,1,94,0.000932179018038656,0/1279,
100051746,"US Senator","Democrat, Independent","","","Federal",1,,300018095,"Ron Wyden",11/10/2022 11:32:22 AM,1,53942,0.534931921181289,0/1279,
100051746,"US Senator","Pacific Green","","","Federal",1,,100085953,"Dan Pulju",11/10/2022 11:32:22 AM,1,1139,0.0112952329951705,0/1279,
100051746,"US Senator","Progressive","","","Federal",1,,100085955,"Chris Henry",11/10/2022 11:32:22 AM,1,1540,0.0152718690189312,0/1279,
100051746,"US Senator","Republican, Constitution","","","Federal",1,,100083988,"Jo Rae Perkins",11/10/2022 11:32:22 AM,1,44124,0.437568797786571,0/1279,
100051748,"US Representative, 2nd District","","","","US Representative 2nd District",2,,9901,"Write-in",11/10/2022 11:32:22 AM,1,19,0.00145115710685099,0/370,
100051748,"US Representative, 2nd District","Democrat","","","US Representative 2nd District",2,,100083998,"Joe Yetter",11/10/2022 11:32:22 AM,1,4418,0.337432215687772,0/370,
100051748,"US Representative, 2nd District","Republican","","","US Representative 2nd District",2,,100066698,"Cliff S Bentz",11/10/2022 11:32:22 AM,1,8656,0.661116627205377,0/370,
100051751,"US Representative, 5th District","","","","US Representative 5th District",4,,9901,"Write-in",11/10/2022 11:32:22 AM,1,201,0.0023093096198256,0/237,
100051751,"US Representative, 5th District","Democrat, Independent, Working Families","","","US Representative 5th District",4,,100084013,"Jamie McLeod-Skinner",11/10/2022 11:32:22 AM,1,45593,0.523822654212479,0/237,
100051751,"US Representative, 5th District","Republican","","","US Representative 5th District",4,,100084017,"Lori Chavez-DeRemer",11/10/2022 11:32:22 AM,1,41245,0.473868036167695,0/237,
100051821,"State Representative, 53rd District","","","","HD 53",5,,9901,"Write-in",11/10/2022 11:32:22 AM,1,38,0.00104844939852113,0/19,
100051821,"State Representative, 53rd District","Democrat, Independent","","","HD 53",5,,100084325,"Emerson Levy",11/10/2022 11:32:22 AM,1,18242,0.503310892837435,0/19,
100051821,"State Representative, 53rd District","Republican","","","HD 53",5,,100084327,"Michael Sipe",11/10/2022 11:32:22 AM,1,17964,0.495640657764044,0/19,
100051753,"Governor","","","","Statewide Partisan",6,,9901,"Write-in",11/10/2022 11:32:22 AM,1,83,0.000809945743393575,0/1279,
100051753,"Governor","Constitution","","","Statewide Partisan",6,,100085998,"Donice Noelle Smith",11/10/2022 11:32:22 AM,1,327,0.00319099106132168,0/1279,
100051753,"Governor","Democrat, Working Families","","","Statewide Partisan",6,,100084063,"Tina Kotek",11/10/2022 11:32:22 AM,1,43546,0.424938522190562,0/1279,
100051753,"Governor","Libertarian","","","Statewide Partisan",6,,100086000,"R Leon Noble",11/10/2022 11:32:22 AM,1,290,0.00282993091065225,0/1279,
100051753,"Governor","Nonaffiliated","","","Statewide Partisan",6,,100086002,"Betsy Johnson",11/10/2022 11:32:22 AM,1,10763,0.105029470315001,0/1279,
100051753,"Governor","Republican","","","Statewide Partisan",6,,100084049,"Christine Drazan",11/10/2022 11:32:22 AM,1,47467,0.46320113977907,0/1279,
100051822,"State Representative, 54th District","","","","HD 54",6,,9901,"Write-in",11/10/2022 11:32:22 AM,1,32,0.000964116778644813,0/14,
100051822,"State Representative, 54th District","Democrat, Independent, Working Families","","","HD 54",6,,100068183,"Jason Kropf",11/10/2022 11:32:22 AM,1,21273,0.640926757253472,0/14,
100051822,"State Representative, 54th District","Republican","","","HD 54",6,,100084328,"Judy Trego",11/10/2022 11:32:22 AM,1,11886,0.358109125967883,0/14,
100051823,"State Representative, 55th District","","","","HD 55",7,,9901,"Write-in",11/10/2022 11:32:22 AM,1,12,0.000672118292819536,0/33,
100051823,"State Representative, 55th District","Democrat, Independent","","","HD 55",7,,100084329,"Brian Lepore",11/10/2022 11:32:22 AM,1,7056,0.395205556177887,0/33,
100051823,"State Representative, 55th District","Republican","","","HD 55",7,,100084330,"E Werner Reschke",11/10/2022 11:32:22 AM,1,10786,0.604122325529293,0/33,
100051827,"State Representative, 59th District","","","","HD 59",8,,9901,"Write-in",11/10/2022 11:32:22 AM,1,13,0.000998387220643576,0/38,
100051827,"State Representative, 59th District","Democrat, Independent","","","HD 59",8,,100084336,"Lawrence Jones",11/10/2022 11:32:22 AM,1,4415,0.339067659933953,0/38,
100051827,"State Representative, 59th District","Republican","","","HD 59",8,,100084337,"Vikki Breese-Iverson",11/10/2022 11:32:22 AM,1,8593,0.659933952845404,0/38,
100051828,"State Representative, 60th District","","","","HD 60",9,,9901,"Write-in",11/10/2022 11:32:22 AM,1,0,0,0/69,
100051828,"State Representative, 60th District","Progressive","","","HD 60",9,,100086063,"Antonio Sunseri",11/10/2022 11:32:22 AM,1,0,0,0/69,
100051828,"State Representative, 60th District","Republican, Independent, Democrat","","","HD 60",9,,100066856,"Mark Owens",11/10/2022 11:32:22 AM,1,20,1,0/69,
100051078,"Deschutes County, Commissioner, Position 1","","","","Deschutes",10,,9901,"Write-in",11/10/2022 11:32:22 AM,1,90,0.00089912784598939,0/50,
100051078,"Deschutes County, Commissioner, Position 1","","","","Deschutes",10,,100085888,"Tony DeBone",11/10/2022 11:32:22 AM,1,52455,0.524041679570816,0/50,
100051078,"Deschutes County, Commissioner, Position 1","","","","Deschutes",10,,100085889,"Oliver Tatom",11/10/2022 11:32:22 AM,1,47552,0.475059192583194,0/50,
100051079,"Deschutes County, Commissioner, Position 3","","","","Deschutes",11,,9901,"Write-in",11/10/2022 11:32:22 AM,1,112,0.00112077333360018,0/50,
100051079,"Deschutes County, Commissioner, Position 3","","","","Deschutes",11,,100085890,"Morgan Schmidt",11/10/2022 11:32:22 AM,1,48640,0.486735847734937,0/50,
100051079,"Deschutes County, Commissioner, Position 3","","","","Deschutes",11,,100085891,"Patti Adair",11/10/2022 11:32:22 AM,1,51179,0.512143378931463,0/50,
100051077,"Deschutes County, Clerk","","","","Deschutes",15,,9901,"Write-in",11/10/2022 11:32:22 AM,1,732,0.0114937114324744,0/50,
100051077,"Deschutes County, Clerk","","","","Deschutes",15,,100085887,"Steve Dennison",11/10/2022 11:32:22 AM,1,62955,0.988506288567526,0/50,
100051091,"Deschutes County, Treasurer","","","","Deschutes",16,,9901,"Write-in",11/10/2022 11:32:22 AM,1,401,0.00513575819672131,0/50,
100051091,"Deschutes County, Treasurer","","","","Deschutes",16,,100085893,"William (Bill) Kuhn",11/10/2022 11:32:22 AM,1,49518,0.634195696721311,0/50,
100051091,"Deschutes County, Treasurer","","","","Deschutes",16,,100085894,"Trevor Lewis",11/10/2022 11:32:22 AM,1,24517,0.313998463114754,0/50,
100051091,"Deschutes County, Treasurer","","","","Deschutes",16,,100085898,"Alex Polvi",11/10/2022 11:32:22 AM,1,3644,0.0466700819672131,0/50,
100051738,"City of Bend, City Council, Position 4 (2 Year Unexpired Term)","","","","City of Bend",17,,9901,"Write-in",11/10/2022 11:32:22 AM,1,133,0.00317771300234147,0/21,
100051738,"City of Bend, City Council, Position 4 (2 Year Unexpired Term)","","","","City of Bend",17,,100085908,"Bill Olsen",11/10/2022 11:32:22 AM,1,5473,0.1307640846753,0/21,
100051738,"City of Bend, City Council, Position 4 (2 Year Unexpired Term)","","","","City of Bend",17,,100085909,"Karon Johnson",11/10/2022 11:32:22 AM,1,11893,0.28415444163043,0/21,
100051738,"City of Bend, City Council, Position 4 (2 Year Unexpired Term)","","","","City of Bend",17,,100085911,"Erlin Taylor",11/10/2022 11:32:22 AM,1,6769,0.161728867013905,0/21,
100051738,"City of Bend, City Council, Position 4 (2 Year Unexpired Term)","","","","City of Bend",17,,100085912,"Barb Campbell",11/10/2022 11:32:22 AM,1,17586,0.420174893678024,0/21,
100051081,"City of Bend, City Council, Position 5","","","","City of Bend",18,,9901,"Write-in",11/10/2022 11:32:22 AM,1,92,0.00216333153055706,0/21,
100051081,"City of Bend, City Council, Position 5","","","","City of Bend",18,,100085899,"Sean Sipe",11/10/2022 11:32:22 AM,1,15033,0.353493074987655,0/21,
100051081,"City of Bend, City Council, Position 5","","","","City of Bend",18,,100085900,"Ariel Mendez",11/10/2022 11:32:22 AM,1,27402,0.644343593481788,0/21,
100051082,"City of Bend, City Council, Position 6","","","","City of Bend",19,,9901,"Write-in",11/10/2022 11:32:22 AM,1,102,0.00244580855553424,0/21,
100051082,"City of Bend, City Council, Position 6","","","","City of Bend",19,,100085901,"Mike Riley",11/10/2022 11:32:22 AM,1,25300,0.606656435833493,0/21,
100051082,"City of Bend, City Council, Position 6","","","","City of Bend",19,,100085902,"Julia Brown",11/10/2022 11:32:22 AM,1,3578,0.0857951275657011,0/21,
100051082,"City of Bend, City Council, Position 6","","","","City of Bend",19,,100085904,"Rick Johns",11/10/2022 11:32:22 AM,1,12724,0.305102628045271,0/21,
100051080,"City of Bend, Mayor, Position 7","","","","City of Bend",20,,9901,"Write-in",11/10/2022 11:32:22 AM,1,103,0.00233327292497282,0/21,
100051080,"City of Bend, Mayor, Position 7","","","","City of Bend",20,,100085905,"Chris Piper",11/10/2022 11:32:22 AM,1,19799,0.448509423704241,0/21,
100051080,"City of Bend, Mayor, Position 7","","","","City of Bend",20,,100085906,"Melanie Kebler",11/10/2022 11:32:22 AM,1,24242,0.549157303370787,0/21,
100051084,"City of La Pine, Mayor","","","","City of La Pine",21,,9901,"Write-in",11/10/2022 11:32:22 AM,1,35,0.0495750708215297,0/1,
100051084,"City of La Pine, Mayor","","","","City of La Pine",21,,100085951,"Daniel Lee Richer",11/10/2022 11:32:22 AM,1,671,0.95042492917847,0/1,
100051083,"City of La Pine, City Council (Vote For 2)","","","","City of La Pine",22,,9901,"Write-in",11/10/2022 11:32:22 AM,2,58,0.0798898071625344,0/1,
100051083,"City of La Pine, City Council (Vote For 2)","","","","City of La Pine",22,,100085949,"Mike Shields",11/10/2022 11:32:22 AM,2,668,0.920110192837466,0/1,
100051085,"City of Redmond, City Council (Vote For 3)","","","","City of Redmond",23,,9901,"Write-in",11/10/2022 11:32:22 AM,3,232,0.00704203976324177,0/4,
100051085,"City of Redmond, City Council (Vote For 3)","","","","City of Redmond",23,,100085913,"Branegan J Dixon",11/10/2022 11:32:22 AM,3,4602,0.139687357717408,0/4,
100051085,"City of Redmond, City Council (Vote For 3)","","","","City of Redmond",23,,100085914,"John Nielsen",11/10/2022 11:32:22 AM,3,7192,0.218303232660495,0/4,
100051085,"City of Redmond, City Council (Vote For 3)","","","","City of Redmond",23,,100085915,"Kathryn Osborne",11/10/2022 11:32:22 AM,3,7240,0.219760206404614,0/4,
100051085,"City of Redmond, City Council (Vote For 3)","","","","City of Redmond",23,,100085916,"Bill Trumble",11/10/2022 11:32:22 AM,3,5710,0.173319168310821,0/4,
100051085,"City of Redmond, City Council (Vote For 3)","","","","City of Redmond",23,,100085917,"Cat Zwicker",11/10/2022 11:32:22 AM,3,7969,0.241887995143421,0/4,
100051086,"City of Redmond, Mayor","","","","City of Redmond",24,,9901,"Write-in",11/10/2022 11:32:22 AM,1,51,0.00368790223443488,0/4,
100051086,"City of Redmond, Mayor","","","","City of Redmond",24,,100085918,"Charles Webster Baer",11/10/2022 11:32:22 AM,1,213,0.0154024152144045,0/4,
100051086,"City of Redmond, Mayor","","","","City of Redmond",24,,100085919,"Ed Fitch",11/10/2022 11:32:22 AM,1,4728,0.341890230674669,0/4,
100051086,"City of Redmond, Mayor","","","","City of Redmond",24,,100085920,"Jay Patrick",11/10/2022 11:32:22 AM,1,4338,0.31368862535252,0/4,
100051086,"City of Redmond, Mayor","","","","City of Redmond",24,,100085921,"Ben Schimmoller",11/10/2022 11:32:22 AM,1,4499,0.325330826523971,0/4,
100051087,"City of Sisters, City Council (Vote For 3)","","","","City of Sisters",25,,9901,"Write-in",11/10/2022 11:32:22 AM,3,102,0.023643949930459,0/1,
100051087,"City of Sisters, City Council (Vote For 3)","","","","City of Sisters",25,,100085922,"Sarah McDougall",11/10/2022 11:32:22 AM,3,914,0.211868335651368,0/1,
100051087,"City of Sisters, City Council (Vote For 3)","","","","City of Sisters",25,,100085923,"Michael Preedin",11/10/2022 11:32:22 AM,3,1093,0.253361149745016,0/1,
100051087,"City of Sisters, City Council (Vote For 3)","","","","City of Sisters",25,,100085924,"Susan G Cobb",11/10/2022 11:32:22 AM,3,1026,0.237830319888734,0/1,
100051087,"City of Sisters, City Council (Vote For 3)","","","","City of Sisters",25,,100085925,"Gary Ross",11/10/2022 11:32:22 AM,3,1179,0.273296244784423,0/1,
100051088,"Deschutes Soil and Water Conservation District, Director, At-large, Position 2","","","","Deschutes Soil & Water Conservation District",26,,9901,"Write-in",11/10/2022 11:32:22 AM,1,710,0.0101252103476798,0/50,
100051088,"Deschutes Soil and Water Conservation District, Director, At-large, Position 2","","","","Deschutes Soil & Water Conservation District",26,,100085933,"Brian Lepore",11/10/2022 11:32:22 AM,1,50828,0.724850974016714,0/50,
100051088,"Deschutes Soil and Water Conservation District, Director, At-large, Position 2","","","","Deschutes Soil & Water Conservation District",26,,100086134,"Matt Foster",11/10/2022 11:32:22 AM,1,18584,0.265023815635607,0/50,
100051089,"Deschutes Soil and Water Conservation District, Director, Zone 1","","","","Deschutes Soil & Water Conservation District",27,,9901,"Write-in",11/10/2022 11:32:22 AM,1,4430,1,0/50,
100051089,"Deschutes Soil and Water Conservation District, Director, Zone 1","","","","Deschutes Soil & Water Conservation District",27,,100085931,"No Candidate Filed",11/10/2022 11:32:22 AM,1,0,0,0/50,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,9901,"Write-in",11/10/2022 11:32:22 AM,1,400,0.00466341781891949,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100084347,"Christina E Stephenson",11/10/2022 11:32:22 AM,1,41844,0.487840138037167,0/1279,
100051829,"Commissioner of the Bureau of Labor and Industries","","","","Statewide Nonpartisan",27,,100086066,"Cheri Helt",11/10/2022 11:32:22 AM,1,43530,0.507496444143913,0/1279,
100051090,"Deschutes Soil and Water Conservation District, Director, Zone 4","","","","Deschutes Soil & Water Conservation District",28,,9901,"Write-in",11/10/2022 11:32:22 AM,1,5136,1,0/50,
100051090,"Deschutes Soil and Water Conservation District, Director, Zone 4","","","","Deschutes Soil & Water Conservation District",28,,100085932,"No Candidate Filed",11/10/2022 11:32:22 AM,1,0,0,0/50,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,9901,"Write-in",11/10/2022 11:32:22 AM,1,1132,0.0180323690582388,0/1279,
100051840,"Judge of the Court of Appeals, Position 10","","","","Statewide Nonpartisan",28,,100086069,"Kristina Hellman - Incumbent",11/10/2022 11:32:22 AM,1,61644,0.981967630941761,0/1279,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,9901,"Write-in",11/10/2022 11:32:22 AM,1,1087,0.017941438616182,0/1279,
100051841,"Judge of the Court of Appeals, Position 11","","","","Statewide Nonpartisan",29,,100086070,"Anna M Joyce - Incumbent",11/10/2022 11:32:22 AM,1,59499,0.982058561383818,0/1279,
100002581,"09-148 Deschutes: Makes County Commissioner seats and elections nonpartisan.","","","","Deschutes",33,,1,"Yes",11/10/2022 11:32:22 AM,1,57928,0.610558934199016,0/50,
100002581,"09-148 Deschutes: Makes County Commissioner seats and elections nonpartisan.","","","","Deschutes",33,,2,"No",11/10/2022 11:32:22 AM,1,36949,0.389441065800984,0/50,
100002585,"09-152 Deschutes: Concerning psilocybin manufacturing and service centers in unincorporated Deschutes County.","","","","Deschutes",34,,1,"Yes",11/10/2022 11:32:22 AM,1,42417,0.436941809079391,0/50,
100002585,"09-152 Deschutes: Concerning psilocybin manufacturing and service centers in unincorporated Deschutes County.","","","","Deschutes",34,,2,"No",11/10/2022 11:32:22 AM,1,54660,0.563058190920609,0/50,
100002582,"09-149 City of La Pine: Prohibits psilocybin-related businesses within City of La Pine.","","","","City of La Pine",35,,1,"Yes",11/10/2022 11:32:22 AM,1,543,0.582618025751073,0/1,
100002582,"09-149 City of La Pine: Prohibits psilocybin-related businesses within City of La Pine.","","","","City of La Pine",35,,2,"No",11/10/2022 11:32:22 AM,1,389,0.417381974248927,0/1,
100002599,"09-153 City of Redmond: Declaring a prohibition on the manufacture of psilocybin products.","","","","City of Redmond",36,,1,"Yes",11/10/2022 11:32:22 AM,1,8033,0.567462560045211,0/4,
100002599,"09-153 City of Redmond: Declaring a prohibition on the manufacture of psilocybin products.","","","","City of Redmond",36,,2,"No",11/10/2022 11:32:22 AM,1,6123,0.432537439954789,0/4,
100002600,"09-154 City of Redmond: Declaring a two-year moratorium on psilocybin service centers.","","","","City of Redmond",37,,1,"Yes",11/10/2022 11:32:22 AM,1,7494,0.536627282491944,0/4,
100002600,"09-154 City of Redmond: Declaring a two-year moratorium on psilocybin service centers.","","","","City of Redmond",37,,2,"No",11/10/2022 11:32:22 AM,1,6471,0.463372717508056,0/4,
100002413,"09-147 City of Sisters: Proposed Amendments to City of Sisters Municipal Charter","","","","City of Sisters",38,,1,"Yes",11/10/2022 11:32:22 AM,1,1371,0.743089430894309,0/1,
100002413,"09-147 City of Sisters: Proposed Amendments to City of Sisters Municipal Charter","","","","City of Sisters",38,,2,"No",11/10/2022 11:32:22 AM,1,474,0.256910569105691,0/1,
100002619,"09-155 Administrative School District No 1: Bonds for Safety Improvements, School Renovations and Preservation of Facilities","","","","Administrative School District No 1",39,,1,"Yes",11/10/2022 11:32:22 AM,1,39450,0.592386815827014,0/36,
100002619,"09-155 Administrative School District No 1: Bonds for Safety Improvements, School Renovations and Preservation of Facilities","","","","Administrative School District No 1",39,,2,"No",11/10/2022 11:32:22 AM,1,27145,0.407613184172986,0/36,
100002601,"09-150 Redmond Area Park and Recreation District: Bonds to Construct New Community Recreational Facility to Expand Programs","","","","Redmond Area Park & Recreation District",40,,1,"Yes",11/10/2022 11:32:22 AM,1,11540,0.51481084939329,0/11,
100002601,"09-150 Redmond Area Park and Recreation District: Bonds to Construct New Community Recreational Facility to Expand Programs","","","","Redmond Area Park & Recreation District",40,,2,"No",11/10/2022 11:32:22 AM,1,10876,0.485189150606709,0/11,
100002602,"09-151 Redmond Area Park and Recreation District: Five-Year Operating Levy for Park and Recreation Services","","","","Redmond Area Park & Recreation District",41,,1,"Yes",11/10/2022 11:32:22 AM,1,8836,0.39798216376903,0/11,
100002602,"09-151 Redmond Area Park and Recreation District: Five-Year Operating Levy for Park and Recreation Services","","","","Redmond Area Park & Recreation District",41,,2,"No",11/10/2022 11:32:22 AM,1,13366,0.60201783623097,0/11,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,1,"Yes",11/10/2022 11:32:22 AM,1,46902,0.474495680148919,0/1279,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,2,"No",11/10/2022 11:32:22 AM,1,51944,0.525504319851081,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,1,"Yes",11/10/2022 11:32:22 AM,1,53705,0.544355247420382,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,2,"No",11/10/2022 11:32:22 AM,1,44953,0.455644752579619,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,1,"Yes",11/10/2022 11:32:22 AM,1,69520,0.699882211998268,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,2,"No",11/10/2022 11:32:22 AM,1,29811,0.300117788001732,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,1,"Yes",11/10/2022 11:32:22 AM,1,50179,0.495106068080908,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,2,"No",11/10/2022 11:32:22 AM,1,51171,0.504893931919092,0/1279,
